90	"bla"	"dswd"	"ads"	"ad"	1	90	"bla"	"dswd"	"ads"	"ad"	1	180	810	8910
91	"bla"	"dswd"	"ads"	"ad"	1	91	"bla"	"dswd"	"ads"	"ad"	1	182	819	9009
92	"bla"	"dswd"	"ads"	"ad"	1	92	"bla"	"dswd"	"ads"	"ad"	1	184	828	9108
93	"bla"	"dswd"	"ads"	"ad"	1	93	"bla"	"dswd"	"ads"	"ad"	1	186	837	9207
94	"bla"	"dswd"	"ads"	"ad"	1	94	"bla"	"dswd"	"ads"	"ad"	1	188	846	9306
95	"bla"	"dswd"	"ads"	"ad"	1	95	"bla"	"dswd"	"ads"	"ad"	1	190	855	9405
96	"bla"	"dswd"	"ads"	"ad"	1	96	"bla"	"dswd"	"ads"	"ad"	1	192	864	9504
97	"bla"	"dswd"	"ads"	"ad"	1	97	"bla"	"dswd"	"ads"	"ad"	1	194	873	9603
98	"bla"	"dswd"	"ads"	"ad"	1	98	"bla"	"dswd"	"ads"	"ad"	1	196	882	9702
99	"bla"	"dswd"	"ads"	"ad"	1	99	"bla"	"dswd"	"ads"	"ad"	1	198	891	9801
100	"bla"	"dswd"	"ads"	"ad"	1	100	"bla"	"dswd"	"ads"	"ad"	1	200	900	9900
101	"bla"	"dswd"	"ads"	"ad"	1	101	"bla"	"dswd"	"ads"	"ad"	1	202	909	9999
102	"bla"	"dswd"	"ads"	"ad"	1	102	"bla"	"dswd"	"ads"	"ad"	1	204	918	10098
103	"bla"	"dswd"	"ads"	"ad"	1	103	"bla"	"dswd"	"ads"	"ad"	1	206	927	10197
104	"bla"	"dswd"	"ads"	"ad"	1	104	"bla"	"dswd"	"ads"	"ad"	1	208	936	10296
105	"bla"	"dswd"	"ads"	"ad"	1	105	"bla"	"dswd"	"ads"	"ad"	1	210	945	10395
106	"bla"	"dswd"	"ads"	"ad"	1	106	"bla"	"dswd"	"ads"	"ad"	1	212	954	10494
107	"bla"	"dswd"	"ads"	"ad"	1	107	"bla"	"dswd"	"ads"	"ad"	1	214	963	10593
108	"bla"	"dswd"	"ads"	"ad"	1	108	"bla"	"dswd"	"ads"	"ad"	1	216	972	10692
109	"bla"	"dswd"	"ads"	"ad"	1	109	"bla"	"dswd"	"ads"	"ad"	1	218	981	10791
110	"bla"	"dswd"	"ads"	"ad"	1	110	"bla"	"dswd"	"ads"	"ad"	1	220	990	10890
111	"bla"	"dswd"	"ads"	"ad"	1	111	"bla"	"dswd"	"ads"	"ad"	1	222	999	10989
112	"bla"	"dswd"	"ads"	"ad"	1	112	"bla"	"dswd"	"ads"	"ad"	1	224	1008	11088
113	"bla"	"dswd"	"ads"	"ad"	1	113	"bla"	"dswd"	"ads"	"ad"	1	226	1017	11187
114	"bla"	"dswd"	"ads"	"ad"	1	114	"bla"	"dswd"	"ads"	"ad"	1	228	1026	11286
115	"bla"	"dswd"	"ads"	"ad"	1	115	"bla"	"dswd"	"ads"	"ad"	1	230	1035	11385
116	"bla"	"dswd"	"ads"	"ad"	1	116	"bla"	"dswd"	"ads"	"ad"	1	232	1044	11484
117	"bla"	"dswd"	"ads"	"ad"	1	117	"bla"	"dswd"	"ads"	"ad"	1	234	1053	11583
118	"bla"	"dswd"	"ads"	"ad"	1	118	"bla"	"dswd"	"ads"	"ad"	1	236	1062	11682
119	"bla"	"dswd"	"ads"	"ad"	1	119	"bla"	"dswd"	"ads"	"ad"	1	238	1071	11781
120	"bla"	"dswd"	"ads"	"ad"	1	120	"bla"	"dswd"	"ads"	"ad"	1	240	1080	11880
121	"bla"	"dswd"	"ads"	"ad"	1	121	"bla"	"dswd"	"ads"	"ad"	1	242	1089	11979
122	"bla"	"dswd"	"ads"	"ad"	1	122	"bla"	"dswd"	"ads"	"ad"	1	244	1098	12078
123	"bla"	"dswd"	"ads"	"ad"	1	123	"bla"	"dswd"	"ads"	"ad"	1	246	1107	12177
124	"bla"	"dswd"	"ads"	"ad"	1	124	"bla"	"dswd"	"ads"	"ad"	1	248	1116	12276
125	"bla"	"dswd"	"ads"	"ad"	1	125	"bla"	"dswd"	"ads"	"ad"	1	250	1125	12375
126	"bla"	"dswd"	"ads"	"ad"	1	126	"bla"	"dswd"	"ads"	"ad"	1	252	1134	12474
127	"bla"	"dswd"	"ads"	"ad"	1	127	"bla"	"dswd"	"ads"	"ad"	1	254	1143	12573
128	"bla"	"dswd"	"ads"	"ad"	1	128	"bla"	"dswd"	"ads"	"ad"	1	256	1152	12672
129	"bla"	"dswd"	"ads"	"ad"	1	129	"bla"	"dswd"	"ads"	"ad"	1	258	1161	12771
130	"bla"	"dswd"	"ads"	"ad"	1	130	"bla"	"dswd"	"ads"	"ad"	1	260	1170	12870
131	"bla"	"dswd"	"ads"	"ad"	1	131	"bla"	"dswd"	"ads"	"ad"	1	262	1179	12969
132	"bla"	"dswd"	"ads"	"ad"	1	132	"bla"	"dswd"	"ads"	"ad"	1	264	1188	13068
133	"bla"	"dswd"	"ads"	"ad"	1	133	"bla"	"dswd"	"ads"	"ad"	1	266	1197	13167
134	"bla"	"dswd"	"ads"	"ad"	1	134	"bla"	"dswd"	"ads"	"ad"	1	268	1206	13266
135	"bla"	"dswd"	"ads"	"ad"	1	135	"bla"	"dswd"	"ads"	"ad"	1	270	1215	13365
136	"bla"	"dswd"	"ads"	"ad"	1	136	"bla"	"dswd"	"ads"	"ad"	1	272	1224	13464
137	"bla"	"dswd"	"ads"	"ad"	1	137	"bla"	"dswd"	"ads"	"ad"	1	274	1233	13563
138	"bla"	"dswd"	"ads"	"ad"	1	138	"bla"	"dswd"	"ads"	"ad"	1	276	1242	13662
139	"bla"	"dswd"	"ads"	"ad"	1	139	"bla"	"dswd"	"ads"	"ad"	1	278	1251	13761
140	"bla"	"dswd"	"ads"	"ad"	1	140	"bla"	"dswd"	"ads"	"ad"	1	280	1260	13860
141	"bla"	"dswd"	"ads"	"ad"	1	141	"bla"	"dswd"	"ads"	"ad"	1	282	1269	13959
142	"bla"	"dswd"	"ads"	"ad"	1	142	"bla"	"dswd"	"ads"	"ad"	1	284	1278	14058
143	"bla"	"dswd"	"ads"	"ad"	1	143	"bla"	"dswd"	"ads"	"ad"	1	286	1287	14157
144	"bla"	"dswd"	"ads"	"ad"	1	144	"bla"	"dswd"	"ads"	"ad"	1	288	1296	14256
145	"bla"	"dswd"	"ads"	"ad"	1	145	"bla"	"dswd"	"ads"	"ad"	1	290	1305	14355
146	"bla"	"dswd"	"ads"	"ad"	1	146	"bla"	"dswd"	"ads"	"ad"	1	292	1314	14454
147	"bla"	"dswd"	"ads"	"ad"	1	147	"bla"	"dswd"	"ads"	"ad"	1	294	1323	14553
148	"bla"	"dswd"	"ads"	"ad"	1	148	"bla"	"dswd"	"ads"	"ad"	1	296	1332	14652
149	"bla"	"dswd"	"ads"	"ad"	1	149	"bla"	"dswd"	"ads"	"ad"	1	298	1341	14751
150	"bla"	"dswd"	"ads"	"ad"	1	150	"bla"	"dswd"	"ads"	"ad"	1	300	1350	14850
151	"bla"	"dswd"	"ads"	"ad"	1	151	"bla"	"dswd"	"ads"	"ad"	1	302	1359	14949
152	"bla"	"dswd"	"ads"	"ad"	1	152	"bla"	"dswd"	"ads"	"ad"	1	304	1368	15048
153	"bla"	"dswd"	"ads"	"ad"	1	153	"bla"	"dswd"	"ads"	"ad"	1	306	1377	15147
154	"bla"	"dswd"	"ads"	"ad"	1	154	"bla"	"dswd"	"ads"	"ad"	1	308	1386	15246
155	"bla"	"dswd"	"ads"	"ad"	1	155	"bla"	"dswd"	"ads"	"ad"	1	310	1395	15345
156	"bla"	"dswd"	"ads"	"ad"	1	156	"bla"	"dswd"	"ads"	"ad"	1	312	1404	15444
157	"bla"	"dswd"	"ads"	"ad"	1	157	"bla"	"dswd"	"ads"	"ad"	1	314	1413	15543
158	"bla"	"dswd"	"ads"	"ad"	1	158	"bla"	"dswd"	"ads"	"ad"	1	316	1422	15642
159	"bla"	"dswd"	"ads"	"ad"	1	159	"bla"	"dswd"	"ads"	"ad"	1	318	1431	15741
160	"bla"	"dswd"	"ads"	"ad"	1	160	"bla"	"dswd"	"ads"	"ad"	1	320	1440	15840
161	"bla"	"dswd"	"ads"	"ad"	1	161	"bla"	"dswd"	"ads"	"ad"	1	322	1449	15939
162	"bla"	"dswd"	"ads"	"ad"	1	162	"bla"	"dswd"	"ads"	"ad"	1	324	1458	16038
163	"bla"	"dswd"	"ads"	"ad"	1	163	"bla"	"dswd"	"ads"	"ad"	1	326	1467	16137
164	"bla"	"dswd"	"ads"	"ad"	1	164	"bla"	"dswd"	"ads"	"ad"	1	328	1476	16236
165	"bla"	"dswd"	"ads"	"ad"	1	165	"bla"	"dswd"	"ads"	"ad"	1	330	1485	16335
166	"bla"	"dswd"	"ads"	"ad"	1	166	"bla"	"dswd"	"ads"	"ad"	1	332	1494	16434
167	"bla"	"dswd"	"ads"	"ad"	1	167	"bla"	"dswd"	"ads"	"ad"	1	334	1503	16533
168	"bla"	"dswd"	"ads"	"ad"	1	168	"bla"	"dswd"	"ads"	"ad"	1	336	1512	16632
169	"bla"	"dswd"	"ads"	"ad"	1	169	"bla"	"dswd"	"ads"	"ad"	1	338	1521	16731
170	"bla"	"dswd"	"ads"	"ad"	1	170	"bla"	"dswd"	"ads"	"ad"	1	340	1530	16830
171	"bla"	"dswd"	"ads"	"ad"	1	171	"bla"	"dswd"	"ads"	"ad"	1	342	1539	16929
172	"bla"	"dswd"	"ads"	"ad"	1	172	"bla"	"dswd"	"ads"	"ad"	1	344	1548	17028
173	"bla"	"dswd"	"ads"	"ad"	1	173	"bla"	"dswd"	"ads"	"ad"	1	346	1557	17127
174	"bla"	"dswd"	"ads"	"ad"	1	174	"bla"	"dswd"	"ads"	"ad"	1	348	1566	17226
175	"bla"	"dswd"	"ads"	"ad"	1	175	"bla"	"dswd"	"ads"	"ad"	1	350	1575	17325
176	"bla"	"dswd"	"ads"	"ad"	1	176	"bla"	"dswd"	"ads"	"ad"	1	352	1584	17424
177	"bla"	"dswd"	"ads"	"ad"	1	177	"bla"	"dswd"	"ads"	"ad"	1	354	1593	17523
178	"bla"	"dswd"	"ads"	"ad"	1	178	"bla"	"dswd"	"ads"	"ad"	1	356	1602	17622
179	"bla"	"dswd"	"ads"	"ad"	1	179	"bla"	"dswd"	"ads"	"ad"	1	358	1611	17721
180	"bla"	"dswd"	"ads"	"ad"	1	180	"bla"	"dswd"	"ads"	"ad"	1	360	1620	17820
181	"bla"	"dswd"	"ads"	"ad"	1	181	"bla"	"dswd"	"ads"	"ad"	1	362	1629	17919
182	"bla"	"dswd"	"ads"	"ad"	1	182	"bla"	"dswd"	"ads"	"ad"	1	364	1638	18018
183	"bla"	"dswd"	"ads"	"ad"	1	183	"bla"	"dswd"	"ads"	"ad"	1	366	1647	18117
184	"bla"	"dswd"	"ads"	"ad"	1	184	"bla"	"dswd"	"ads"	"ad"	1	368	1656	18216
185	"bla"	"dswd"	"ads"	"ad"	1	185	"bla"	"dswd"	"ads"	"ad"	1	370	1665	18315
186	"bla"	"dswd"	"ads"	"ad"	1	186	"bla"	"dswd"	"ads"	"ad"	1	372	1674	18414
187	"bla"	"dswd"	"ads"	"ad"	1	187	"bla"	"dswd"	"ads"	"ad"	1	374	1683	18513
188	"bla"	"dswd"	"ads"	"ad"	1	188	"bla"	"dswd"	"ads"	"ad"	1	376	1692	18612
189	"bla"	"dswd"	"ads"	"ad"	1	189	"bla"	"dswd"	"ads"	"ad"	1	378	1701	18711
190	"bla"	"dswd"	"ads"	"ad"	1	190	"bla"	"dswd"	"ads"	"ad"	1	380	1710	18810
191	"bla"	"dswd"	"ads"	"ad"	1	191	"bla"	"dswd"	"ads"	"ad"	1	382	1719	18909
192	"bla"	"dswd"	"ads"	"ad"	1	192	"bla"	"dswd"	"ads"	"ad"	1	384	1728	19008
193	"bla"	"dswd"	"ads"	"ad"	1	193	"bla"	"dswd"	"ads"	"ad"	1	386	1737	19107
194	"bla"	"dswd"	"ads"	"ad"	1	194	"bla"	"dswd"	"ads"	"ad"	1	388	1746	19206
195	"bla"	"dswd"	"ads"	"ad"	1	195	"bla"	"dswd"	"ads"	"ad"	1	390	1755	19305
196	"bla"	"dswd"	"ads"	"ad"	1	196	"bla"	"dswd"	"ads"	"ad"	1	392	1764	19404
197	"bla"	"dswd"	"ads"	"ad"	1	197	"bla"	"dswd"	"ads"	"ad"	1	394	1773	19503
198	"bla"	"dswd"	"ads"	"ad"	1	198	"bla"	"dswd"	"ads"	"ad"	1	396	1782	19602
199	"bla"	"dswd"	"ads"	"ad"	1	199	"bla"	"dswd"	"ads"	"ad"	1	398	1791	19701
200	"bla"	"dswd"	"ads"	"ad"	1	200	"bla"	"dswd"	"ads"	"ad"	1	400	1800	19800
201	"bla"	"dswd"	"ads"	"ad"	1	201	"bla"	"dswd"	"ads"	"ad"	1	402	1809	19899
202	"bla"	"dswd"	"ads"	"ad"	1	202	"bla"	"dswd"	"ads"	"ad"	1	404	1818	19998
203	"bla"	"dswd"	"ads"	"ad"	1	203	"bla"	"dswd"	"ads"	"ad"	1	406	1827	20097
204	"bla"	"dswd"	"ads"	"ad"	1	204	"bla"	"dswd"	"ads"	"ad"	1	408	1836	20196
205	"bla"	"dswd"	"ads"	"ad"	1	205	"bla"	"dswd"	"ads"	"ad"	1	410	1845	20295
206	"bla"	"dswd"	"ads"	"ad"	1	206	"bla"	"dswd"	"ads"	"ad"	1	412	1854	20394
207	"bla"	"dswd"	"ads"	"ad"	1	207	"bla"	"dswd"	"ads"	"ad"	1	414	1863	20493
208	"bla"	"dswd"	"ads"	"ad"	1	208	"bla"	"dswd"	"ads"	"ad"	1	416	1872	20592
209	"bla"	"dswd"	"ads"	"ad"	1	209	"bla"	"dswd"	"ads"	"ad"	1	418	1881	20691
210	"bla"	"dswd"	"ads"	"ad"	1	210	"bla"	"dswd"	"ads"	"ad"	1	420	1890	20790
211	"bla"	"dswd"	"ads"	"ad"	1	211	"bla"	"dswd"	"ads"	"ad"	1	422	1899	20889
212	"bla"	"dswd"	"ads"	"ad"	1	212	"bla"	"dswd"	"ads"	"ad"	1	424	1908	20988
213	"bla"	"dswd"	"ads"	"ad"	1	213	"bla"	"dswd"	"ads"	"ad"	1	426	1917	21087
214	"bla"	"dswd"	"ads"	"ad"	1	214	"bla"	"dswd"	"ads"	"ad"	1	428	1926	21186
215	"bla"	"dswd"	"ads"	"ad"	1	215	"bla"	"dswd"	"ads"	"ad"	1	430	1935	21285
216	"bla"	"dswd"	"ads"	"ad"	1	216	"bla"	"dswd"	"ads"	"ad"	1	432	1944	21384
217	"bla"	"dswd"	"ads"	"ad"	1	217	"bla"	"dswd"	"ads"	"ad"	1	434	1953	21483
218	"bla"	"dswd"	"ads"	"ad"	1	218	"bla"	"dswd"	"ads"	"ad"	1	436	1962	21582
219	"bla"	"dswd"	"ads"	"ad"	1	219	"bla"	"dswd"	"ads"	"ad"	1	438	1971	21681
220	"bla"	"dswd"	"ads"	"ad"	1	220	"bla"	"dswd"	"ads"	"ad"	1	440	1980	21780
221	"bla"	"dswd"	"ads"	"ad"	1	221	"bla"	"dswd"	"ads"	"ad"	1	442	1989	21879
222	"bla"	"dswd"	"ads"	"ad"	1	222	"bla"	"dswd"	"ads"	"ad"	1	444	1998	21978
223	"bla"	"dswd"	"ads"	"ad"	1	223	"bla"	"dswd"	"ads"	"ad"	1	446	2007	22077
224	"bla"	"dswd"	"ads"	"ad"	1	224	"bla"	"dswd"	"ads"	"ad"	1	448	2016	22176
225	"bla"	"dswd"	"ads"	"ad"	1	225	"bla"	"dswd"	"ads"	"ad"	1	450	2025	22275
226	"bla"	"dswd"	"ads"	"ad"	1	226	"bla"	"dswd"	"ads"	"ad"	1	452	2034	22374
227	"bla"	"dswd"	"ads"	"ad"	1	227	"bla"	"dswd"	"ads"	"ad"	1	454	2043	22473
228	"bla"	"dswd"	"ads"	"ad"	1	228	"bla"	"dswd"	"ads"	"ad"	1	456	2052	22572
229	"bla"	"dswd"	"ads"	"ad"	1	229	"bla"	"dswd"	"ads"	"ad"	1	458	2061	22671
230	"bla"	"dswd"	"ads"	"ad"	1	230	"bla"	"dswd"	"ads"	"ad"	1	460	2070	22770
231	"bla"	"dswd"	"ads"	"ad"	1	231	"bla"	"dswd"	"ads"	"ad"	1	462	2079	22869
232	"bla"	"dswd"	"ads"	"ad"	1	232	"bla"	"dswd"	"ads"	"ad"	1	464	2088	22968
233	"bla"	"dswd"	"ads"	"ad"	1	233	"bla"	"dswd"	"ads"	"ad"	1	466	2097	23067
234	"bla"	"dswd"	"ads"	"ad"	1	234	"bla"	"dswd"	"ads"	"ad"	1	468	2106	23166
235	"bla"	"dswd"	"ads"	"ad"	1	235	"bla"	"dswd"	"ads"	"ad"	1	470	2115	23265
236	"bla"	"dswd"	"ads"	"ad"	1	236	"bla"	"dswd"	"ads"	"ad"	1	472	2124	23364
237	"bla"	"dswd"	"ads"	"ad"	1	237	"bla"	"dswd"	"ads"	"ad"	1	474	2133	23463
238	"bla"	"dswd"	"ads"	"ad"	1	238	"bla"	"dswd"	"ads"	"ad"	1	476	2142	23562
239	"bla"	"dswd"	"ads"	"ad"	1	239	"bla"	"dswd"	"ads"	"ad"	1	478	2151	23661
240	"bla"	"dswd"	"ads"	"ad"	1	240	"bla"	"dswd"	"ads"	"ad"	1	480	2160	23760
241	"bla"	"dswd"	"ads"	"ad"	1	241	"bla"	"dswd"	"ads"	"ad"	1	482	2169	23859
242	"bla"	"dswd"	"ads"	"ad"	1	242	"bla"	"dswd"	"ads"	"ad"	1	484	2178	23958
243	"bla"	"dswd"	"ads"	"ad"	1	243	"bla"	"dswd"	"ads"	"ad"	1	486	2187	24057
